X_ref,Y_ref,Yaw_ref
1.2513687841798173,-0.10006314367150182,0.0
1.2763687845523464,-0.1000661954293598,0.0
1.3013687849248754,-0.10006924718721777,0.0
1.3263687852974044,-0.10007306188454024,0.0
1.3513687856699335,-0.10007611364239821,0.0
1.3763687860424625,-0.10007916540025619,0.0
1.4013687864149915,-0.10008298009757866,0.0
1.4263687867875205,-0.10008679479490112,0.0
1.4513687871600496,-0.10009060949222359,0.0
1.4763687875325786,-0.10009366125008157,0.0
1.5013687879051076,-0.10009823888686853,0.0
1.5263687882776367,-0.100102053584191,0.0
1.5513687886501657,-0.10010586828151347,0.0
1.5763687890226947,-0.10011044591830043,0.0
1.6013687893952238,-0.1001142606156229,0.0
1.6263687897677528,-0.10011883825240986,0.0
1.6513687901402818,-0.10012341588919682,0.0
1.6763687905128108,-0.10012799352598378,0.0
1.7013687908853399,-0.10013333410223524,0.0
1.726368791257869,-0.1001379117390222,0.0
1.751368791630398,-0.10014325231527366,0.0
1.776368792002927,-0.10014859289152511,0.0
1.801368792375456,-0.10015393346777657,0.0
1.826368792747985,-0.10015927404402802,0.0
1.851368793120514,-0.10016461462027948,0.0
1.876368793493043,-0.10017071813599543,0.0
1.9013687938655721,-0.10017682165171138,0.0
1.9263687942381011,-0.10018292516742733,0.0
1.9513687946106302,-0.10018902868314328,0.0
1.9763687949831592,-0.10019513219885923,0.0
2.0013687953556882,-0.10020199865403967,0.0
2.0263687957282173,-0.10020886510922011,0.0
2.0513687961007463,-0.10021573156440056,0.0
2.0763687964732753,-0.100222598019581,0.0
2.1013687968458044,-0.10023022741422594,0.0
2.1263687972183334,-0.10023785680887087,0.0
2.1513687975908624,-0.10024548620351581,0.0
2.1763687979633914,-0.10025387853762524,0.0
2.2013687983359205,-0.10026150793227018,0.0
2.2263687987084495,-0.10026990026637961,0.0
2.2513375185629343,-0.09901791660514547,0.0
2.2763054754779546,-0.09775677767033741,0.0
2.301273432392975,-0.09648572052249094,0.0
2.3262406263685307,-0.09520627104053503,0.0
2.3512074388743542,-0.09391842922446969,0.0
2.3761734884407133,-0.09262219507429492,0.0
2.4011395380070724,-0.09131833152947522,0.0
2.426105206103699,-0.09000683859001057,0.0
2.4510704927305937,-0.08868847919536549,0.0
2.476035397887756,-0.08736401628500445,0.0
2.500999921575186,-0.08603268691946298,0.0
2.525964063792884,-0.08469525403820555,0.0
2.5509278245408495,-0.08335171764123217,0.0
2.575891585288815,-0.08200284066800734,0.0
2.6008549645670485,-0.08064862311853105,0.0
2.6258179623755495,-0.0792898279322678,0.0
2.6507805787143184,-0.07792569216975309,0.0
2.675743195053087,-0.07655774170991592,0.0
2.700705429922124,-0.07518521361329178,0.0
2.7256676647911604,-0.07380810787988068,0.0
2.7506295181904648,-0.0724279503886116,0.0
2.775590990120037,-0.07104474113948456,0.0
2.800552462049609,-0.06965771719303504,0.0
2.825513933979181,-0.06826764148872755,0.0
2.850475024439021,-0.06687451402656208,0.0
2.8754361148988608,-0.06547833480653864,0.0
2.9003968238889684,-0.06408062970758621,0.0
2.925357914348808,-0.06267987285077581,0.0
2.9503182418691836,-0.06127759011503642,0.0
2.975278569389559,-0.05987225562143905,0.0
3.0002388969099343,-0.05846615818837719,0.0
3.0251992244303096,-0.05705777193692185,0.0
3.050159551950685,-0.055647859806537525,0.0
3.0751198794710604,-0.05423642179722421,0.0
3.1000802069914357,-0.05282803554576887,0.0
3.125040534511811,-0.05141507165752657,0.0
3.150000099092722,-0.049999818950890784,0.0
3.2,0.0,0.0
